Year,Ethnicity,Sex,Cause,Count,Region
2008,NON-HISPANIC BLACK,Females,SEPTICEMIA,68,NYC
2008,NON-HISPANIC BLACK,Females,SHORT GESTATION/LBW,26,NYC
2008,NON-HISPANIC BLACK,Females,VIRAL HEPATITIS,29,NYC
2008,NON-HISPANIC BLACK,Males,ACCIDENTS EXCEPT DRUG POISONING,146,NYC
2008,NON-HISPANIC BLACK,Males,ALZHEIMERS DISEASE,16,NYC
2008,NON-HISPANIC BLACK,Males,AORTIC ANEURYSM AND DISSECTION,17,NYC
2008,NON-HISPANIC BLACK,Males,ASSAULT (HOMICIDE),286,NYC
2008,NON-HISPANIC BLACK,Males,BENIGN AND UNCERTAIN NEOPLASMS,20,NYC
2008,NON-HISPANIC BLACK,Males,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,20,NYC
2008,NON-HISPANIC BLACK,Males,CEREBROVASCULAR DISEASE,206,NYC
2008,NON-HISPANIC BLACK,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,64,NYC
2008,NON-HISPANIC BLACK,Males,CHRONIC LOWER RESPIRATORY DISEASES,169,NYC
2008,NON-HISPANIC BLACK,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",45,NYC
2008,NON-HISPANIC BLACK,Males,DIABETES MELLITUS,265,NYC
2008,NON-HISPANIC BLACK,Males,DISEASES OF HEART,2077,NYC
2008,NON-HISPANIC BLACK,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,134,NYC
2008,NON-HISPANIC BLACK,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,356,NYC
2008,NON-HISPANIC BLACK,Males,INFLUENZA AND PNEUMONIA,222,NYC
2008,NON-HISPANIC BLACK,Males,INTENTIONAL SELF-HARM (SUICIDE),45,NYC
2008,NON-HISPANIC BLACK,Males,MALIGNANT NEOPLASMS,1464,NYC
2008,NON-HISPANIC BLACK,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,37,NYC
2008,NON-HISPANIC BLACK,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",54,NYC
2008,NON-HISPANIC BLACK,Males,PEPTIC ULCER,17,NYC
2008,NON-HISPANIC BLACK,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,132,NYC
2008,NON-HISPANIC BLACK,Males,RESPIRATORY DISTRESS OF NEWBORN,18,NYC
2008,NON-HISPANIC BLACK,Males,SEPTICEMIA,49,NYC
2008,NON-HISPANIC BLACK,Males,SHORT GESTATION/LBW,22,NYC
2008,NON-HISPANIC BLACK,Males,VIRAL HEPATITIS,62,NYC
2008,NON-HISPANIC WHITE,Females,ACCIDENTS EXCEPT DRUG POISONING,193,NYC
2008,NON-HISPANIC WHITE,Females,ALZHEIMERS DISEASE,151,NYC
2008,NON-HISPANIC WHITE,Females,AORTIC ANEURYSM AND DISSECTION,26,NYC
2008,NON-HISPANIC WHITE,Females,ATHEROSCLEROSIS,54,NYC
2008,NON-HISPANIC WHITE,Females,BENIGN AND UNCERTAIN NEOPLASMS,65,NYC
2008,NON-HISPANIC WHITE,Females,CEREBROVASCULAR DISEASE,379,NYC
2008,NON-HISPANIC WHITE,Females,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,20,NYC
2008,NON-HISPANIC WHITE,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,61,NYC
2008,NON-HISPANIC WHITE,Females,CHRONIC LOWER RESPIRATORY DISEASES,518,NYC
2008,NON-HISPANIC WHITE,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",42,NYC
2008,NON-HISPANIC WHITE,Females,DIABETES MELLITUS,210,NYC
2008,NON-HISPANIC WHITE,Females,DISEASES OF HEART,6836,NYC
2008,NON-HISPANIC WHITE,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,151,NYC
2008,NON-HISPANIC WHITE,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,25,NYC
2008,NON-HISPANIC WHITE,Females,INFLUENZA AND PNEUMONIA,621,NYC
2008,NON-HISPANIC WHITE,Females,INTENTIONAL SELF-HARM (SUICIDE),57,NYC
2008,NON-HISPANIC WHITE,Females,MALIGNANT NEOPLASMS,3366,NYC
2008,NON-HISPANIC WHITE,Females,MENTAL DISORDERS DUE TO USE OF ALCOHOL,15,NYC
2008,NON-HISPANIC WHITE,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",71,NYC
2008,NON-HISPANIC WHITE,Females,PARKINSONS DISEASE,37,NYC
2008,NON-HISPANIC WHITE,Females,PEPTIC ULCER,29,NYC
2008,NON-HISPANIC WHITE,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,86,NYC
2008,NON-HISPANIC WHITE,Females,SEPTICEMIA,57,NYC
2008,NON-HISPANIC WHITE,Females,SHORT GESTATION/LBW,14,NYC
2008,NON-HISPANIC WHITE,Females,VIRAL HEPATITIS,27,NYC
2008,NON-HISPANIC WHITE,Males,ACCIDENTS EXCEPT DRUG POISONING,272,NYC
2008,NON-HISPANIC WHITE,Males,ALZHEIMERS DISEASE,58,NYC
2008,NON-HISPANIC WHITE,Males,AORTIC ANEURYSM AND DISSECTION,50,NYC
2008,NON-HISPANIC WHITE,Males,ASSAULT (HOMICIDE),44,NYC
2008,NON-HISPANIC WHITE,Males,ATHEROSCLEROSIS,53,NYC
2008,NON-HISPANIC WHITE,Males,BENIGN AND UNCERTAIN NEOPLASMS,66,NYC
2008,NON-HISPANIC WHITE,Males,CEREBROVASCULAR DISEASE,245,NYC
2008,NON-HISPANIC WHITE,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,136,NYC
2008,NON-HISPANIC WHITE,Males,CHRONIC LOWER RESPIRATORY DISEASES,347,NYC
2008,NON-HISPANIC WHITE,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",51,NYC
2008,NON-HISPANIC WHITE,Males,DIABETES MELLITUS,247,NYC
2008,NON-HISPANIC WHITE,Males,DISEASES OF HEART,5503,NYC
2008,NON-HISPANIC WHITE,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,165,NYC
2008,NON-HISPANIC WHITE,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,104,NYC
2008,NON-HISPANIC WHITE,Males,INFLUENZA AND PNEUMONIA,529,NYC
2008,NON-HISPANIC WHITE,Males,INTENTIONAL SELF-HARM (SUICIDE),195,NYC
2008,NON-HISPANIC WHITE,Males,MALIGNANT NEOPLASMS,3362,NYC
2008,NON-HISPANIC WHITE,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,79,NYC
2008,NON-HISPANIC WHITE,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",79,NYC
2008,NON-HISPANIC WHITE,Males,PARKINSONS DISEASE,61,NYC
2008,NON-HISPANIC WHITE,Males,PEPTIC ULCER,24,NYC
2008,NON-HISPANIC WHITE,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,227,NYC
2008,NON-HISPANIC WHITE,Males,SEPTICEMIA,60,NYC
2008,NON-HISPANIC WHITE,Males,SHORT GESTATION/LBW,14,NYC
2008,NON-HISPANIC WHITE,Males,VIRAL HEPATITIS,74,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,ACCIDENTS EXCEPT DRUG POISONING,37,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,ALZHEIMERS DISEASE,14,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,ASSAULT (HOMICIDE),5,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,ATHEROSCLEROSIS,8,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,BENIGN AND UNCERTAIN NEOPLASMS,7,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,CEREBROVASCULAR DISEASE,61,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,5,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,CHRONIC LOWER RESPIRATORY DISEASES,30,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",14,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,DIABETES MELLITUS,55,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,DISEASES OF HEART,449,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,18,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,INFLUENZA AND PNEUMONIA,83,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,INTENTIONAL SELF-HARM (SUICIDE),18,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,MALIGNANT NEOPLASMS,399,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",12,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,SEPTICEMIA,7,NYC
2009,ASIAN & PACIFIC ISLANDER,Females,VIRAL HEPATITIS,13,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,ACCIDENTS EXCEPT DRUG POISONING,56,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,ALZHEIMERS DISEASE,9,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,AORTIC ANEURYSM AND DISSECTION,11,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,ASSAULT (HOMICIDE),9,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,BENIGN AND UNCERTAIN NEOPLASMS,11,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,CEREBROVASCULAR DISEASE,58,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,17,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,CHRONIC LOWER RESPIRATORY DISEASES,51,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",14,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,DIABETES MELLITUS,48,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,DISEASES OF HEART,555,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,26,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,INFLUENZA AND PNEUMONIA,84,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,INTENTIONAL SELF-HARM (SUICIDE),35,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,MALIGNANT NEOPLASMS,508,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,8,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",9,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,PARKINSONS DISEASE,10,NYC
2009,ASIAN & PACIFIC ISLANDER,Males,VIRAL HEPATITIS,13,NYC
2009,HISPANIC,Females,ACCIDENTS EXCEPT DRUG POISONING,56,NYC
2009,HISPANIC,Females,ALZHEIMERS DISEASE,56,NYC
2009,HISPANIC,Females,AORTIC ANEURYSM AND DISSECTION,9,NYC
2009,HISPANIC,Females,ASSAULT (HOMICIDE),26,NYC
2009,HISPANIC,Females,ATHEROSCLEROSIS,21,NYC
2009,HISPANIC,Females,BENIGN AND UNCERTAIN NEOPLASMS,10,NYC
2009,HISPANIC,Females,CEREBROVASCULAR DISEASE,154,NYC
2009,HISPANIC,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,40,NYC
2009,HISPANIC,Females,CHRONIC LOWER RESPIRATORY DISEASES,155,NYC
2009,HISPANIC,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",30,NYC
2009,HISPANIC,Females,DIABETES MELLITUS,215,NYC
2009,HISPANIC,Females,DISEASES OF HEART,1349,NYC
2009,HISPANIC,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,84,NYC
2009,HISPANIC,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,96,NYC
2009,HISPANIC,Females,INFLUENZA AND PNEUMONIA,216,NYC
2009,HISPANIC,Females,INTENTIONAL SELF-HARM (SUICIDE),21,NYC
2009,HISPANIC,Females,MALIGNANT NEOPLASMS,1098,NYC
2009,HISPANIC,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",35,NYC
2009,HISPANIC,Females,PARKINSONS DISEASE,11,NYC
2009,HISPANIC,Females,PEPTIC ULCER,9,NYC
2009,HISPANIC,Females,"PREGNANCY, CHILDBIRTH AND THE PUERPERIUM",10,NYC
2009,HISPANIC,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,57,NYC
2009,HISPANIC,Females,SEPTICEMIA,29,NYC
2009,HISPANIC,Females,SHORT GESTATION/LBW,12,NYC
2009,HISPANIC,Females,VIRAL HEPATITIS,48,NYC
2009,HISPANIC,Males,ACCIDENTS EXCEPT DRUG POISONING,170,NYC
2009,HISPANIC,Males,ALZHEIMERS DISEASE,25,NYC
2009,HISPANIC,Males,AORTIC ANEURYSM AND DISSECTION,12,NYC
2009,HISPANIC,Males,ASSAULT (HOMICIDE),106,NYC
2009,HISPANIC,Males,ATHEROSCLEROSIS,10,NYC
2009,HISPANIC,Males,BENIGN AND UNCERTAIN NEOPLASMS,14,NYC
2009,HISPANIC,Males,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,15,NYC
2009,HISPANIC,Males,CEREBROVASCULAR DISEASE,143,NYC
2009,HISPANIC,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,119,NYC
2009,HISPANIC,Males,CHRONIC LOWER RESPIRATORY DISEASES,111,NYC
2009,HISPANIC,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",28,NYC
2009,HISPANIC,Males,DIABETES MELLITUS,172,NYC
2009,HISPANIC,Males,DISEASES OF HEART,1382,NYC
2009,HISPANIC,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,77,NYC
2009,HISPANIC,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,196,NYC
2009,HISPANIC,Males,INFLUENZA AND PNEUMONIA,183,NYC
2009,HISPANIC,Males,INTENTIONAL SELF-HARM (SUICIDE),72,NYC
2009,HISPANIC,Males,MALIGNANT NEOPLASMS,1180,NYC
2009,HISPANIC,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,41,NYC
2009,HISPANIC,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",29,NYC
2009,HISPANIC,Males,PARKINSONS DISEASE,16,NYC
2009,HISPANIC,Males,PEPTIC ULCER,10,NYC
2009,HISPANIC,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,145,NYC
2009,HISPANIC,Males,SEPTICEMIA,22,NYC
2009,HISPANIC,Males,SHORT GESTATION/LBW,24,NYC
2009,HISPANIC,Males,VIRAL HEPATITIS,94,NYC
2009,NON-HISPANIC BLACK,Females,ACCIDENTS EXCEPT DRUG POISONING,71,NYC
2009,NON-HISPANIC BLACK,Females,ALZHEIMERS DISEASE,79,NYC
2009,NON-HISPANIC BLACK,Females,ANEMIAS,16,NYC
2009,NON-HISPANIC BLACK,Females,AORTIC ANEURYSM AND DISSECTION,19,NYC
2009,NON-HISPANIC BLACK,Females,ASSAULT (HOMICIDE),29,NYC
2009,NON-HISPANIC BLACK,Females,ATHEROSCLEROSIS,30,NYC
2009,NON-HISPANIC BLACK,Females,BENIGN AND UNCERTAIN NEOPLASMS,35,NYC
2009,NON-HISPANIC BLACK,Females,CEREBROVASCULAR DISEASE,245,NYC
2009,NON-HISPANIC BLACK,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,35,NYC
2009,NON-HISPANIC BLACK,Females,CHRONIC LOWER RESPIRATORY DISEASES,188,NYC
2009,NON-HISPANIC BLACK,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",34,NYC
2009,NON-HISPANIC BLACK,Females,DIABETES MELLITUS,384,NYC
2009,NON-HISPANIC BLACK,Females,DISEASES OF HEART,2535,NYC
2009,NON-HISPANIC BLACK,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,227,NYC
2009,NON-HISPANIC BLACK,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,208,NYC
2009,NON-HISPANIC BLACK,Females,INFLUENZA AND PNEUMONIA,281,NYC
2009,NON-HISPANIC BLACK,Females,INTENTIONAL SELF-HARM (SUICIDE),17,NYC
2009,NON-HISPANIC BLACK,Females,MALIGNANT NEOPLASMS,1736,NYC
2009,NON-HISPANIC BLACK,Females,MENTAL DISORDERS DUE TO USE OF ALCOHOL,22,NYC
2009,NON-HISPANIC BLACK,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",75,NYC
2009,NON-HISPANIC BLACK,Females,"PREGNANCY, CHILDBIRTH AND THE PUERPERIUM",24,NYC
2009,NON-HISPANIC BLACK,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,73,NYC
2009,NON-HISPANIC BLACK,Females,SEPTICEMIA,46,NYC
2009,NON-HISPANIC BLACK,Females,SHORT GESTATION/LBW,26,NYC
2009,NON-HISPANIC BLACK,Females,VIRAL HEPATITIS,40,NYC
2009,NON-HISPANIC BLACK,Males,ACCIDENTS EXCEPT DRUG POISONING,134,NYC
2009,NON-HISPANIC BLACK,Males,ALZHEIMERS DISEASE,30,NYC
2009,NON-HISPANIC BLACK,Males,ANEMIAS,18,NYC
2009,NON-HISPANIC BLACK,Males,AORTIC ANEURYSM AND DISSECTION,23,NYC
2009,NON-HISPANIC BLACK,Males,ASSAULT (HOMICIDE),255,NYC
2009,NON-HISPANIC BLACK,Males,ATHEROSCLEROSIS,21,NYC
2009,NON-HISPANIC BLACK,Males,BENIGN AND UNCERTAIN NEOPLASMS,24,NYC
2009,NON-HISPANIC BLACK,Males,CARDIOVASCULAR DISORDERS IN PERINATAL PERIOD,18,NYC
2009,NON-HISPANIC BLACK,Males,CEREBROVASCULAR DISEASE,154,NYC
2009,NON-HISPANIC BLACK,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,67,NYC
2009,NON-HISPANIC BLACK,Males,CHRONIC LOWER RESPIRATORY DISEASES,147,NYC
2009,NON-HISPANIC BLACK,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",43,NYC
2009,NON-HISPANIC BLACK,Males,DIABETES MELLITUS,285,NYC
2009,NON-HISPANIC BLACK,Males,DISEASES OF HEART,2068,NYC
2009,NON-HISPANIC BLACK,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,131,NYC
2009,NON-HISPANIC BLACK,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,329,NYC
2009,NON-HISPANIC BLACK,Males,INFLUENZA AND PNEUMONIA,207,NYC
2009,NON-HISPANIC BLACK,Males,INTENTIONAL SELF-HARM (SUICIDE),58,NYC
2009,NON-HISPANIC BLACK,Males,MALIGNANT NEOPLASMS,1557,NYC
2009,NON-HISPANIC BLACK,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,49,NYC
2009,NON-HISPANIC BLACK,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",60,NYC
2009,NON-HISPANIC BLACK,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,113,NYC
2009,NON-HISPANIC BLACK,Males,SEPTICEMIA,33,NYC
2009,NON-HISPANIC BLACK,Males,SHORT GESTATION/LBW,31,NYC
2009,NON-HISPANIC BLACK,Males,VIRAL HEPATITIS,56,NYC
2009,NON-HISPANIC WHITE,Females,ACCIDENTS EXCEPT DRUG POISONING,178,NYC
2009,NON-HISPANIC WHITE,Females,ALZHEIMERS DISEASE,205,NYC
2009,NON-HISPANIC WHITE,Females,AORTIC ANEURYSM AND DISSECTION,29,NYC
2009,NON-HISPANIC WHITE,Females,ASSAULT (HOMICIDE),20,NYC
2009,NON-HISPANIC WHITE,Females,ATHEROSCLEROSIS,73,NYC
2009,NON-HISPANIC WHITE,Females,BENIGN AND UNCERTAIN NEOPLASMS,62,NYC
2009,NON-HISPANIC WHITE,Females,CEREBROVASCULAR DISEASE,390,NYC
2009,NON-HISPANIC WHITE,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,59,NYC
2009,NON-HISPANIC WHITE,Females,CHRONIC LOWER RESPIRATORY DISEASES,458,NYC
2009,NON-HISPANIC WHITE,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",26,NYC
2009,NON-HISPANIC WHITE,Females,DIABETES MELLITUS,229,NYC
2009,NON-HISPANIC WHITE,Females,DISEASES OF HEART,6297,NYC
2009,NON-HISPANIC WHITE,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,215,NYC
2009,NON-HISPANIC WHITE,Females,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,22,NYC
2009,NON-HISPANIC WHITE,Females,INFLUENZA AND PNEUMONIA,629,NYC
2009,NON-HISPANIC WHITE,Females,INTENTIONAL SELF-HARM (SUICIDE),58,NYC
2009,NON-HISPANIC WHITE,Females,MALIGNANT NEOPLASMS,3346,NYC
2009,NON-HISPANIC WHITE,Females,MENTAL DISORDERS DUE TO USE OF ALCOHOL,22,NYC
2009,NON-HISPANIC WHITE,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",70,NYC
2009,NON-HISPANIC WHITE,Females,PARKINSONS DISEASE,34,NYC
2009,NON-HISPANIC WHITE,Females,PEPTIC ULCER,14,NYC
2009,NON-HISPANIC WHITE,Females,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,76,NYC
2009,NON-HISPANIC WHITE,Females,SEPTICEMIA,62,NYC
2009,NON-HISPANIC WHITE,Females,SHORT GESTATION/LBW,13,NYC
2009,NON-HISPANIC WHITE,Females,VIRAL HEPATITIS,35,NYC
2009,NON-HISPANIC WHITE,Males,ACCIDENTS EXCEPT DRUG POISONING,281,NYC
2009,NON-HISPANIC WHITE,Males,ALZHEIMERS DISEASE,96,NYC
2009,NON-HISPANIC WHITE,Males,AORTIC ANEURYSM AND DISSECTION,42,NYC
2009,NON-HISPANIC WHITE,Males,ASSAULT (HOMICIDE),38,NYC
2009,NON-HISPANIC WHITE,Males,ATHEROSCLEROSIS,68,NYC
2009,NON-HISPANIC WHITE,Males,BENIGN AND UNCERTAIN NEOPLASMS,81,NYC
2009,NON-HISPANIC WHITE,Males,CEREBROVASCULAR DISEASE,227,NYC
2009,NON-HISPANIC WHITE,Males,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,17,NYC
2009,NON-HISPANIC WHITE,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,139,NYC
2009,NON-HISPANIC WHITE,Males,CHRONIC LOWER RESPIRATORY DISEASES,371,NYC
2009,NON-HISPANIC WHITE,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",49,NYC
2009,NON-HISPANIC WHITE,Males,DIABETES MELLITUS,290,NYC
2009,NON-HISPANIC WHITE,Males,DISEASES OF HEART,5168,NYC
2009,NON-HISPANIC WHITE,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,148,NYC
2009,NON-HISPANIC WHITE,Males,HUMAN IMMUNODEFICIENCY VIRUS DISEASE,68,NYC
2009,NON-HISPANIC WHITE,Males,INFLUENZA AND PNEUMONIA,555,NYC
2009,NON-HISPANIC WHITE,Males,INTENTIONAL SELF-HARM (SUICIDE),191,NYC
2009,NON-HISPANIC WHITE,Males,MALIGNANT NEOPLASMS,3237,NYC
2009,NON-HISPANIC WHITE,Males,MENTAL DISORDERS DUE TO USE OF ALCOHOL,64,NYC
2009,NON-HISPANIC WHITE,Males,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",75,NYC
2009,NON-HISPANIC WHITE,Males,PARKINSONS DISEASE,80,NYC
2009,NON-HISPANIC WHITE,Males,PEPTIC ULCER,33,NYC
2009,NON-HISPANIC WHITE,Males,PSYCH. SUBSTANCE USE & ACCIDENTAL DRUG POISONING,221,NYC
2009,NON-HISPANIC WHITE,Males,SEPTICEMIA,46,NYC
2009,NON-HISPANIC WHITE,Males,VIRAL HEPATITIS,90,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,ACCIDENTS EXCEPT DRUG POISONING,26,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,ALZHEIMERS DISEASE,14,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,ASSAULT (HOMICIDE),7,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,BENIGN AND UNCERTAIN NEOPLASMS,9,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,CEREBROVASCULAR DISEASE,89,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,CHRONIC LIVER DISEASE AND CIRRHOSIS,10,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,CHRONIC LOWER RESPIRATORY DISEASES,28,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,"CONGENITAL MALFORMATIONS,DEFORMATIONS",7,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,DIABETES MELLITUS,51,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,DISEASES OF HEART,394,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,ESSENTIAL HYPERTENSION AND RENAL DISEASES,33,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,INFLUENZA AND PNEUMONIA,74,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,INTENTIONAL SELF-HARM (SUICIDE),17,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,MALIGNANT NEOPLASMS,416,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,"NEPHRITIS, NEPHROTIC SYNDROME AND NEPHROSIS",15,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,SEPTICEMIA,7,NYC
2010,ASIAN & PACIFIC ISLANDER,Females,VIRAL HEPATITIS,5,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ACCIDENTS EXCEPT DRUG POISONING,55,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ALZHEIMERS DISEASE,9,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ANEMIAS,5,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,AORTIC ANEURYSM AND DISSECTION,5,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ASSAULT (HOMICIDE),9,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ATHEROSCLEROSIS,6,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,BENIGN AND UNCERTAIN NEOPLASMS,7,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,CEREBROVASCULAR DISEASE,83,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,CHOLELITHIASIS AND DISORDERS OF GALLBLADDER,6,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,CHRONIC LIVER DISEASE AND CIRRHOSIS,18,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,CHRONIC LOWER RESPIRATORY DISEASES,61,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,"CONGENITAL MALFORMATIONS,DEFORMATIONS",9,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,DIABETES MELLITUS,64,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,DISEASES OF HEART,479,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,ESSENTIAL HYPERTENSION AND RENAL DISEASES,30,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,INFLUENZA AND PNEUMONIA,108,NYC
2010,ASIAN & PACIFIC ISLANDER,Males,INTENTIONAL SELF-HARM (SUICIDE),46,NYC
